commodity_desc,statisticcat_desc,unit_desc,short_desc,prodn_practice_desc,util_practice_desc,agg_level_desc,state_alpha,state_name,year,freq_desc,begin_code,end_code,reference_period_desc,Value,value_num,load_time
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2018,MONTHLY,07,07,JUL,"3,293,000",3293000.0,2019-03-15 15:06:35
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2018,MONTHLY,08,08,AUG,"3,559,000",3559000.0,2019-03-15 15:06:35
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2018,MONTHLY,09,09,SEP,"2,808,000",2808000.0,2019-03-15 15:06:35
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2018,MONTHLY,10,10,OCT,"3,291,000",3291000.0,2019-03-15 15:06:35
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2018,MONTHLY,11,11,NOV,"2,941,000",2941000.0,2019-03-15 15:06:35
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2018,MONTHLY,12,12,DEC,"2,547,000",2547000.0,2019-03-01 15:06:34
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,01,01,JAN,"2,424,000",2424000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,02,02,FEB,"3,080,000",3080000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,03,03,MAR,"2,662,000",2662000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,04,04,APR,"2,987,000",2987000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,05,05,MAY,"3,077,000",3077000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,06,06,JUN,"2,769,000",2769000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,07,07,JUL,"3,073,000",3073000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,08,08,AUG,"3,550,000",3550000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,09,09,SEP,"3,543,000",3543000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,10,10,OCT,"2,974,000",2974000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,11,11,NOV,"3,447,000",3447000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,12,12,DEC,"2,249,000",2249000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,01,01,JAN,"3,141,000",3141000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,02,02,FEB,"2,462,000",2462000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,03,03,MAR,"2,712,000",2712000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,04,04,APR,"2,689,000",2689000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,05,05,MAY,"2,846,000",2846000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,06,06,JUN,"2,600,000",2600000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,07,07,JUL,"2,609,000",2609000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,08,08,AUG,"3,132,000",3132000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,09,09,SEP,"2,793,000",2793000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,10,10,OCT,"3,184,000",3184000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,11,11,NOV,"3,361,000",3361000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,12,12,DEC,"2,595,000",2595000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,01,01,JAN,"2,087,000",2087000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,02,02,FEB,"2,698,000",2698000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,03,03,MAR,"2,455,000",2455000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,04,04,APR,"3,298,000",3298000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,05,05,MAY,"3,234,000",3234000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,06,06,JUN,"2,492,000",2492000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,07,07,JUL,"2,645,000",2645000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,08,08,AUG,"3,129,000",3129000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,09,09,SEP,"3,478,000",3478000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,10,10,OCT,"2,599,000",2599000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,11,11,NOV,"2,970,000",2970000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR BEVERAGE ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR BEVERAGE ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,12,12,DEC,"2,807,000",2807000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2026,MONTHLY,01,01,JAN,"461,977,000",461977000.0,2026-04-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2026,MONTHLY,02,02,FEB,"430,683,000",430683000.0,2026-05-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2026,MONTHLY,03,03,MAR,"474,886,000",474886000.0,2026-06-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2026,MONTHLY,04,04,APR,"430,039,000",430039000.0,2026-07-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2026,MONTHLY,05,05,MAY,"471,784,000",471784000.0,2026-07-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,01,01,JAN,"467,927,000",467927000.0,2025-04-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,02,02,FEB,"421,738,000",421738000.0,2025-05-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,03,03,MAR,"452,888,000",452888000.0,2025-06-02 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,04,04,APR,"423,248,000",423248000.0,2025-07-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,05,05,MAY,"444,420,000",444420000.0,2025-08-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,06,06,JUN,"446,897,000",446897000.0,2025-09-02 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,07,07,JUL,"457,888,000",457888000.0,2025-11-21 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,08,08,AUG,"463,439,000",463439000.0,2025-11-21 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,09,09,SEP,"435,361,000",435361000.0,2025-12-10 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,10,10,OCT,"475,130,000",475130000.0,2026-01-02 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,11,11,NOV,"464,361,000",464361000.0,2026-02-02 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,12,12,DEC,"482,611,000",482611000.0,2026-03-02 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2024,MONTHLY,01,01,JAN,"443,372,000",443372000.0,2025-09-02 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2024,MONTHLY,02,02,FEB,"447,052,000",447052000.0,2025-09-02 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2024,MONTHLY,03,03,MAR,"474,588,000",474588000.0,2025-09-02 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2024,MONTHLY,04,04,APR,"422,944,000",422944000.0,2025-09-02 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2024,MONTHLY,05,05,MAY,"456,705,000",456705000.0,2025-09-02 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2024,MONTHLY,06,06,JUN,"448,345,000",448345000.0,2025-09-02 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2024,MONTHLY,07,07,JUL,"483,870,000",483870000.0,2025-09-02 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2024,MONTHLY,08,08,AUG,"479,548,000",479548000.0,2025-09-02 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2024,MONTHLY,09,09,SEP,"447,259,000",447259000.0,2025-09-02 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2024,MONTHLY,10,10,OCT,"463,593,000",463593000.0,2025-09-02 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2024,MONTHLY,11,11,NOV,"471,710,000",471710000.0,2025-09-02 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2024,MONTHLY,12,12,DEC,"479,455,000",479455000.0,2025-09-02 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2023,MONTHLY,01,01,JAN,"441,567,000",441567000.0,2024-09-03 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2023,MONTHLY,02,02,FEB,"398,245,000",398245000.0,2024-09-03 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2023,MONTHLY,03,03,MAR,"436,255,000",436255000.0,2024-09-03 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2023,MONTHLY,04,04,APR,"413,519,000",413519000.0,2024-09-03 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2023,MONTHLY,05,05,MAY,"439,011,000",439011000.0,2024-09-03 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2023,MONTHLY,06,06,JUN,"441,906,000",441906000.0,2024-09-03 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2023,MONTHLY,07,07,JUL,"455,241,000",455241000.0,2024-09-03 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2023,MONTHLY,08,08,AUG,"441,696,000",441696000.0,2024-09-03 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2023,MONTHLY,09,09,SEP,"428,419,000",428419000.0,2024-09-03 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2023,MONTHLY,10,10,OCT,"462,347,000",462347000.0,2024-09-03 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2023,MONTHLY,11,11,NOV,"457,162,000",457162000.0,2024-09-03 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2023,MONTHLY,12,12,DEC,"484,226,000",484226000.0,2024-09-03 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2022,MONTHLY,01,01,JAN,"462,345,000",462345000.0,2023-09-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2022,MONTHLY,02,02,FEB,"404,555,000",404555000.0,2023-09-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2022,MONTHLY,03,03,MAR,"451,390,000",451390000.0,2023-09-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2022,MONTHLY,04,04,APR,"414,997,000",414997000.0,2023-09-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2022,MONTHLY,05,05,MAY,"445,899,000",445899000.0,2023-09-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2022,MONTHLY,06,06,JUN,"443,934,000",443934000.0,2023-09-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2022,MONTHLY,07,07,JUL,"445,741,000",445741000.0,2023-09-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2022,MONTHLY,08,08,AUG,"430,602,000",430602000.0,2023-09-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2022,MONTHLY,09,09,SEP,"383,273,000",383273000.0,2023-09-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2022,MONTHLY,10,10,OCT,"448,616,000",448616000.0,2023-09-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2022,MONTHLY,11,11,NOV,"450,535,000",450535000.0,2023-09-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2022,MONTHLY,12,12,DEC,"425,788,000",425788000.0,2023-09-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2021,MONTHLY,01,01,JAN,"414,833,000",414833000.0,2022-10-03 14:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2021,MONTHLY,02,02,FEB,"330,753,000",330753000.0,2022-10-03 14:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2021,MONTHLY,03,03,MAR,"419,076,000",419076000.0,2022-10-03 14:00:00
